"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.107087719298246","0.0","0.24348152957659844","0.0","1","8","false","4","78.0","0","1","0","0.9956846003898636","false","0","4","0","0.0"
"3.0259649122807017","0.010727667338331371","0.3304730983302412","0.03586166811973263","186","6","false","2481","19.951612903225808","0","186","0","0.9971861598440545","false","0","2481","11282620","0.015730943086089993"
"3.304701754385965","4.9318478213359636E-5","0.3025991675868513","0.16666666666666666","4","7","false","5","206.0","0","4","0","0.9967990253411306","false","0","5","87790","0.26827676240208875"
"2.8213333333333335","0.010413373358807876","0.3544423440453686","0.023576553909234927","147","6","false","5269","26.965986394557824","0","147","0","0.9974703703703705","false","0","5269","8102746","0.013104751223354897"
"3.2262456140350877","9.728794924778465E-4","0.30995780223604646","0.027692307692307693","26","6","false","1","28.76923076923077","0","26","0","0.9969079922027291","false","0","1","597036","0.04706562219083087"
"3.096140350877193","4.5755982200140505E-4","0.32298277425203986","0.06666666666666667","10","6","false","6072","157.0","0","10","0","0.997088693957115","false","0","6072","282746","0.11348803480783176"
"3.6049122807017544","2.8363857303620953E-4","0.27739926026863926","0.0","10","7","false","6","17.3","0","10","0","0.996382066276803","false","0","6","130486","0.10584415584415584"
"3.321684210526316","7.017892903881448E-4","0.30105209785777665","0.13054187192118227","29","7","false","3996","21.96551724137931","0","29","0","0.9967754385964912","false","0","3996","393040","0.050558636765533314"
"3.257824561403509","0.0012750738696629166","0.3069533000172325","0.031746031746031744","36","7","false","448","24.083333333333332","0","36","0","0.9968641325536063","false","0","448","715422","0.036072826271907436"
"2.9399298245614034","0.0035509974501013214","0.34014417338998426","0.03546099290780142","48","6","false","1673","51.875","0","48","0","0.9973056530214425","false","0","1673","2110056","0.03216145833333333"
"3.8335438596491227","2.7821831203337855E-5","0.2608552390715384","0.06666666666666667","6","7","false","3079","18.166666666666668","0","6","0","0.996064522417154","false","0","3079","15486","0.18229166666666666"
"4.509614035087719","1.893961897776261E-5","0.22174846721234945","0.0","3","8","false","436","7.0","0","3","0","0.9951255360623782","false","0","436","9162","0.3333333333333333"
"3.2975438596491227","5.165981941212031E-4","0.30325601191742924","0.07575757575757576","12","7","false","2126","82.25","0","12","0","0.9968089668615985","false","0","2126","280928","0.08964507866813026"
"3.8537543859649124","6.7809080850136035E-6","0.2594872168402651","0.16666666666666666","4","7","false","743","15.0","0","4","0","0.9960364522417154","false","0","743","4146","0.25892857142857145"
"3.2927719298245615","1.8159351912648902E-4","0.3036954946506969","0.07692307692307693","14","7","false","4115","60.714285714285715","0","14","0","0.9968155945419104","false","0","4115","134380","0.08829074151654796"
"3.5622456140350875","1.1840766646604928E-4","0.2807217997714826","0.14545454545454545","11","7","false","6286","24.636363636363637","0","11","0","0.9964413255360624","false","0","6286","67994","0.11460577337354588"
"3.749052631578947","4.606001468222223E-4","0.2667340521114106","0.0","6","7","false","2787","22.666666666666668","0","6","0","0.9961818713450292","false","0","2787","276480","0.16795865633074936"
"4.747649122807018","1.463648568800419E-4","0.21063056138587516","0.0","2","8","false","7","4.0","0","2","0","0.9947949317738791","false","0","7","98910","0.5"
"5.549052631578947","1.0367756408242758E-6","0.18021094164959406","0.0","2","9","false","1339","2.0","0","2","0","0.9936818713450292","false","0","1339","316","0.5"
"3.493333333333333","3.494171998774817E-4","0.28625954198473286","0.15555555555555556","10","7","false","6926","54.7","0","10","0","0.996537037037037","false","0","6926","292518","0.12710280373831775"
"4.49319298245614","0.0","0.22255888048978573","0.0","1","8","false","8","10.0","0","1","0","0.9951483430799221","false","0","8","0","0.0"
"3.056280701754386","3.3638598806554044E-4","0.327195077149155","0.12121212121212122","12","6","false","9","151.25","0","12","0","0.9971440545808966","false","0","9","282508","0.10484617164006477"
"3.1956491228070174","0.001148722693622138","0.31292546883921124","0.043010752688172046","31","7","false","3756","30.161290322580644","0","31","0","0.9969504873294347","false","0","3756","666888","0.03736424055762684"
"2.4457543859649125","0.12676712903733436","0.4088718007574888","0.0036470406428681813","720","6","false","1773","13.545833333333333","0","720","0","0.9979920077972709","false","0","1773","118700896","0.0039080969267139476"
"2.8495438596491227","0.005490448722155944","0.35093335960202926","0.027029804727646455","140","6","false","5945","24.82857142857143","0","140","0","0.9974311890838207","false","0","5945","4800492","0.012886175835628675"
"3.8028070175438597","3.5313129941614156E-5","0.2629636464292305","0.13333333333333333","6","7","false","5424","13.333333333333334","0","6","0","0.9961072124756336","false","0","5424","21578","0.2"
"3.5082105263157897","5.401993820065813E-4","0.28504560729716755","0.0","9","7","false","474","23.555555555555557","0","9","0","0.9965163742690059","false","0","474","280940","0.11809191390343222"
"2.999859649122807","0.0014598902515951763","0.33334892860484705","0.15388683236382866","62","6","false","2872","48.0","0","62","0","0.9972224171539962","false","0","2872","1214418","0.03595782753784398"
"2.8355087719298244","0.0036605914861106005","0.35267039548581897","0.06111111111111111","81","6","false","2439","47.81481481481482","0","81","0","0.9974506822612085","false","0","2439","2783898","0.02313020384725811"
"2.8777543859649124","0.0016499772516478549","0.3474931720639875","0.16003700277520813","47","6","false","6121","77.46808510638297","0","47","0","0.997392007797271","false","0","6121","1449122","0.03959931984652947"
"2.7552280701754386","0.010270098826231375","0.36294636034842853","0.04390296264491198","137","6","false","2352","37.08029197080292","0","137","0","0.9975621832358674","false","0","2352","7280074","0.015553958072206248"
"3.0","0.00328049939427023","0.3333333333333333","0.11320754716981132","54","6","false","6168","47.46296296296296","0","54","0","0.9972222222222222","false","0","6168","2270452","0.03298772309914371"
"2.985122807017544","0.0031543194915732977","0.3349945930697259","0.05017921146953405","63","6","false","3258","34.84126984126984","0","63","0","0.9972428849902534","false","0","3258","2102428","0.025656458370213017"
"3.6028070175438596","2.956817462537848E-4","0.27756135566809503","0.0","3","7","false","6269","69.66666666666667","0","3","0","0.9963849902534112","false","0","6269","120994","0.3366013071895425"
"4.602666666666667","0.0","0.21726535341830822","0.0","1","8","false","10","3.0","0","1","0","0.9949962962962963","false","0","10","0","0.0"
"3.4771929824561405","1.0252528154202625E-4","0.2875882946518668","0.3761904761904762","21","7","false","4291","47.142857142857146","0","21","0","0.9965594541910332","false","0","4291","132544","0.08861439312567132"
"4.222315789473684","8.299933109144093E-7","0.23683685680095734","0.3333333333333333","4","7","false","11","23.5","0","4","0","0.9955245614035088","false","0","11","468","0.3141891891891892"
"3.6269473684210527","5.639065466525639E-4","0.275713954028326","0.12087912087912088","14","7","false","6536","45.142857142857146","0","14","0","0.9963514619883042","false","0","6536","527658","0.09135874308990398"
"3.4356491228070176","3.325988118870986E-4","0.29106581151190813","0.3201581027667984","23","7","false","2054","41.17391304347826","0","23","0","0.9966171539961013","false","0","2054","277688","0.08183632734530938"
"3.382035087719298","4.1747180936224095E-4","0.2956799601610159","0.15555555555555556","36","7","false","2677","33.916666666666664","0","36","0","0.9966916179337233","false","0","2677","394890","0.05400496189969874"
"3.34259649122807","5.613247042367285E-4","0.29916862613369166","0.3333333333333333","3","7","false","5237","301.6666666666667","0","3","0","0.9967463937621832","false","0","5237","378608","0.3918508885999133"
"4.342175438596491","2.807017543859648E-4","0.23029930829400738","0.0","2","8","false","12","2.0","0","2","0","0.9953580896686159","false","0","12","189306","0.5"
"5.342035087719299","0.0","0.1871945772686669","0.0","1","9","false","2176","2.0","0","1","0","0.993969395711501","false","0","2176","0","0.0"
"3.5403508771929824","5.868905304127252E-4","0.28245787908820613","0.0735930735930736","22","7","false","4198","14.181818181818182","0","22","0","0.9964717348927875","false","0","4198","336160","0.05800684670977558"
"3.4923508771929823","1.5697984558369938E-4","0.2863400715347828","0.09090909090909091","12","7","false","13","22.083333333333332","0","12","0","0.9965384015594542","false","0","13","87526","0.09508076358296623"
"3.209263157894737","9.187765593795052E-4","0.31159800577276303","0.16330645161290322","32","7","false","3322","37.0","0","32","0","0.9969315789473684","false","0","3322","567770","0.05548757530120482"
"2.9299649122807017","7.699372939675465E-4","0.34130101552021463","0.11764705882352941","17","6","false","6553","140.88235294117646","0","17","0","0.9973194931773879","false","0","6553","777396","0.07417284256876182"
"3.393263157894737","7.637166826531615E-4","0.29470157587790047","0.03162055335968379","23","7","false","3418","17.608695652173914","0","23","0","0.9966760233918129","false","0","3418","406776","0.052709030100334446"
"3.2293333333333334","0.001056610817255423","0.3096614368290669","0.06267806267806268","27","7","false","1615","32.03703703703704","0","27","0","0.9969037037037037","false","0","1615","639166","0.05155073772959952"
"3.745824561403509","7.778566875092337E-5","0.2669639177189104","0.03636363636363636","11","7","false","888","20.818181818181817","0","11","0","0.9961863547758284","false","0","888","38948","0.09800443458980045"
"4.05978947368421","4.507700628232326E-5","0.24631819124662935","0.0","6","7","false","1654","9.0","0","6","0","0.9957502923976609","false","0","1654","17658","0.1702127659574468"
"3.040561403508772","0.0011921045909134946","0.32888663220088626","0.05928853754940711","23","6","false","4945","87.0","0","23","0","0.9971658869395712","false","0","4945","851372","0.05468428135900464"
"3.6300350877192984","2.6942479783248073E-4","0.27547943086916177","0.05555555555555555","9","6","false","5630","28.666666666666668","0","9","0","0.9963471734892787","false","0","5630","149354","0.1186122831692452"
"3.040280701754386","3.7972197842655936E-4","0.3289169975071554","0.11764705882352941","18","7","false","5032","105.72222222222223","0","18","0","0.997166276803119","false","0","5032","339824","0.07475751123728412"
"3.0849122807017544","8.093090847846259E-4","0.32415832575068243","0.11857229280096794","58","6","false","23","37.3448275862069","0","58","0","0.9971042884990254","false","0","23","738032","0.04005648038049941"
"3.472561403508772","6.647830156398655E-4","0.287971869695255","0.011695906432748537","19","7","false","2339","16.157894736842106","0","19","0","0.9965658869395712","false","0","2339","347484","0.060505594695399914"
"2.401824561403509","0.11817297351037258","0.4163501431660141","0.006384362088131043","691","6","false","4949","17.931982633863964","0","691","0","0.9980530214424952","false","0","4949","101781778","0.004645304863064195"
"3.401684210526316","0.0","0.2939720262408714","0.0","1","7","false","6726","691.0","0","1","0","0.99666432748538","false","0","6726","0","0.0"
"3.177964912280702","5.72828271872146E-4","0.3146667844366912","0.07272727272727272","11","7","false","615","107.63636363636364","0","11","0","0.9969750487329435","false","0","615","384338","0.0987012987012987"
"3.3588771929824564","1.7647960821583778E-4","0.2977185358515795","0.1111111111111111","10","7","false","14","62.7","0","10","0","0.9967237816764132","false","0","14","103766","0.11892925430210326"
"2.983859649122807","0.006710385764879855","0.33513640639698966","0.026330532212885154","85","6","false","2779","27.51764705882353","0","85","0","0.9972446393762183","false","0","2779","4884992","0.019082583945219042"
"2.6842105263157894","0.0037593389847704207","0.37254901960784315","0.09014675052410902","54","6","false","1089","108.27777777777777","0","54","0","0.9976608187134502","false","0","1089","4466986","0.03613988194676467"
"3.375438596491228","3.429164096036573E-4","0.29625779625779625","0.01904761904761905","15","6","false","3846","25.4","0","15","0","0.9967007797270955","false","0","3846","192930","0.07151162790697674"
"3.245052631578947","8.518530839215896E-4","0.308161411703646","0.11613475177304965","48","6","false","3815","33.604166666666664","0","48","0","0.9968818713450293","false","0","3815","790216","0.043793630017452005"
"3.978666666666667","1.4267460531183787E-7","0.25134048257372654","0.0","2","7","false","4302","13.5","0","2","0","0.995862962962963","false","0","4302","110","0.5208333333333334"
"2.9214035087719297","0.02033424778484013","0.3423012250780687","0.006091061367443277","199","6","false","3706","15.020100502512562","0","199","0","0.9973313840155945","false","0","3706","22149820","0.010264390132480586"
"3.4124912280701754","6.195160180821889E-5","0.29304104631076744","0.06666666666666667","6","7","false","5470","73.83333333333333","0","6","0","0.9966493177387914","false","0","5470","32218","0.17503987240829347"
"3.319859649122807","3.6573581187273653E-4","0.30121755305656545","0.23809523809523808","21","7","false","4486","70.95238095238095","0","21","0","0.9967779727095517","false","0","4486","316206","0.08802129547471163"
"3.6533333333333333","1.1478626101454896E-4","0.2737226277372263","0.10714285714285714","8","7","false","3826","26.875","0","8","0","0.9963148148148149","false","0","3826","59520","0.14334239130434784"
"3.519017543859649","1.7267614055532977E-4","0.28417022294898897","0.08888888888888889","10","7","false","2811","28.5","0","10","0","0.9965013645224172","false","0","2811","99030","0.11290322580645161"
"3.5570526315789475","9.660198819139625E-4","0.2811316287878788","0.038461538461538464","13","7","false","1536","22.53846153846154","0","13","0","0.996448538011696","false","0","1536","486232","0.0812284730195178"
"3.168280701754386","0.0013323251822486462","0.3156285992735005","0.05555555555555555","36","6","false","1044","27.944444444444443","0","36","0","0.9969884990253411","false","0","1044","801330","0.03863211951447246"
"3.847017543859649","4.198758089964961E-5","0.2599416271433783","0.14285714285714285","7","7","false","1960","21.571428571428573","0","7","0","0.9960458089668616","false","0","1960","18822","0.15671641791044777"
"2.817263157894737","0.011616536405097804","0.3549544163802122","0.02303585049580473","115","6","false","4639","31.556521739130435","0","115","0","0.9974760233918128","false","0","4639","7414124","0.014759995888580532"
"3.1469473684210527","2.2475840962020072E-4","0.31776826331281777","0.09090909090909091","11","6","false","5453","104.72727272727273","0","11","0","0.9970181286549707","false","0","5453","179870","0.0987505385609651"
"4.125333333333334","1.587884263434695E-5","0.24240465416936002","0.1","5","8","false","4024","10.4","0","5","0","0.9956592592592594","false","0","4024","7270","0.21777777777777776"
"3.544982456140351","3.2837452310393846E-4","0.2820888431388075","0.09090909090909091","11","7","false","231","22.818181818181817","0","11","0","0.9964653021442496","false","0","231","156474","0.10450297366185217"
"3.2043508771929825","0.0014399442939460121","0.31207568656651047","0.03557312252964427","23","7","false","2922","41.08695652173913","0","23","0","0.9969384015594542","false","0","2922","837712","0.05483320585985762"
"2.8513684210526318","0.0031096132080055267","0.3507088009450679","0.11103896103896103","56","6","false","2381","66.625","0","56","0","0.9974286549707603","false","0","2381","2243546","0.033509144585253454"
"3.7470877192982455","4.105752552629127E-6","0.26687392314031017","0.0","2","7","false","954","140.0","0","2","0","0.9961846003898635","false","0","954","3738","0.5054545454545455"
"3.217263157894737","3.468241780259846E-4","0.31082319068184794","0.08888888888888889","10","7","false","6448","145.2","0","10","0","0.9969204678362573","false","0","6448","317362","0.13583489681050656"
"3.208280701754386","3.493462112165152E-4","0.31169342490922614","0.10256410256410256","13","6","false","1376","83.07692307692308","0","13","0","0.9969329434697857","false","0","1376","218792","0.09418258279306116"
"3.359438596491228","1.7400160537003632E-4","0.2976687834224599","0.0","5","7","false","660","140.8","0","5","0","0.9967230019493177","false","0","660","117796","0.2052863436123348"
"4.226105263157895","0.0","0.23662448938925973","0.0","1","7","false","2292","26.0","0","1","0","0.995519298245614","false","0","2292","0","0.0"
"3.400280701754386","2.6270382289537574E-4","0.2940933669046931","0.0641025641025641","13","7","false","3532","42.53846153846154","0","13","0","0.9966662768031189","false","0","3532","144252","0.0855397148676171"
"2.817122807017544","0.01090547813759199","0.3549721004384217","0.015099337748344372","151","6","false","1883","25.14569536423841","0","151","0","0.9974762183235868","false","0","1883","9391422","0.011868638128355952"
"3.1611228070175437","2.732141289819627E-4","0.3163432935221773","0.1282051282051282","13","6","false","5468","102.76923076923077","0","13","0","0.9969984405458089","false","0","5468","300222","0.09861553268675502"
"2.6492631578947368","0.013236421288494999","0.37746344564526385","0.05018852115626309","155","6","false","6716","47.32258064516129","0","155","0","0.9977093567251462","false","0","6716","9823942","0.01609824746575192"
"3.22540350877193","1.9942237959967238E-4","0.31003872764457596","0.07142857142857142","8","6","false","1132","162.625","0","8","0","0.9969091617933723","false","0","1132","292698","0.14123801220575413"
"2.9305263157894736","8.007943661630138E-4","0.34123563218390807","0.10476190476190476","21","6","false","4710","127.76190476190476","0","21","0","0.9973187134502923","false","0","4710","693342","0.06852122236737622"
"3.4700350877192983","4.1474221892760907E-4","0.2881815240252386","0.03296703296703297","14","6","false","7051","26.928571428571427","0","14","0","0.9965693957115009","false","0","7051","255650","0.07941303409581356"
"3.848","2.8542042747699997E-4","0.2598752598752599","0.0","6","7","false","3180","21.166666666666668","0","6","0","0.9960444444444445","false","0","3180","167850","0.16946778711484595"
"4.226105263157895","0.0","0.23662448938925973","0.0","1","7","false","3235","26.0","0","1","0","0.995519298245614","false","0","3235","0","0.0"
"3.222035087719298","3.4327456216121755E-4","0.3103628522890622","0.2","11","6","false","6343","101.9090909090909","0","11","0","0.9969138401559454","false","0","6343","235876","0.11023466771839874"
"3.6331228070175436","2.0106549693085416E-5","0.2752453063431971","0.0","4","7","false","5212","45.5","0","4","0","0.9963428849902534","false","0","5212","12632","0.2542857142857143"
"3.478877192982456","1.5842747983959203E-5","0.28744906604268367","0.2","5","7","false","887","74.0","0","5","0","0.9965571150097465","false","0","887","11090","0.21395348837209302"
"2.9166315789473685","0.011659905523937471","0.34286126750396995","0.007831947058466395","182","6","false","4406","16.0989010989011","0","182","0","0.9973380116959065","false","0","4406","14009908","0.010632128358786004"
"2.9072280701754387","4.0872084876174844E-4","0.3439702616587815","0.24242424242424243","12","6","false","3241","253.58333333333334","0","12","0","0.9973510721247564","false","0","3241","974794","0.12010268562401263"
"3.2374736842105265","5.175814369961244E-4","0.3088828196124333","0.07272727272727272","11","6","false","4319","101.18181818181819","0","11","0","0.9968923976608187","false","0","4319","340926","0.09903554206108234"
"3.2293333333333334","1.51999398661232E-4","0.3096614368290669","0.15384615384615385","14","6","false","259","68.64285714285714","0","14","0","0.9969037037037037","false","0","259","145912","0.08889095300018578"
"3.0529122807017544","5.591552600545993E-4","0.3275560867966164","0.22727272727272727","12","6","false","3807","155.75","0","12","0","0.9971487329434697","false","0","3807","692776","0.10450268817204302"
"3.0930526315789475","2.551491609868947E-4","0.3233052001089028","0.14545454545454545","11","7","false","1390","144.8181818181818","0","11","0","0.9970929824561403","false","0","1390","183904","0.1157488344988345"
"3.0197894736842104","0.0010102387784479215","0.331148912437256","0.16666666666666666","9","6","false","1115","249.33333333333334","0","9","0","0.9971947368421052","false","0","1115","714626","0.15294840294840295"
"3.311859649122807","8.662626403741332E-4","0.3019451625206594","0.05228758169934641","18","6","false","2444","29.11111111111111","0","18","0","0.9967890838206628","false","0","2444","477078","0.06607646907877855"
"3.9654736842105263","9.124748010151685E-6","0.25217668294754725","0.3","5","7","false","16","17.0","0","5","0","0.9958812865497075","false","0","16","5984","0.23380281690140844"
"3.5239298245614035","7.568759747525655E-5","0.2837740959056874","0.0","8","7","false","5892","27.25","0","8","0","0.9964945419103314","false","0","5892","68536","0.1346153846153846"
"3.118315789473684","0.0015833295696756771","0.32068593032676207","0.06423034330011074","43","6","false","6315","30.41860465116279","0","43","0","0.997057894736842","false","0","6315","1171654","0.03673167680673225"
"3.3250526315789473","2.632276205001692E-4","0.3007471191591744","0.12727272727272726","11","6","false","6079","61.81818181818182","0","11","0","0.9967707602339181","false","0","6079","154846","0.10413782495000769"
"4.082245614035088","3.2983191749277397E-6","0.24496321254211648","0.5","5","7","false","1752","9.4","0","5","0","0.9957191033138402","false","0","1752","2420","0.2611111111111111"
"3.4871578947368422","1.9152360029337342E-5","0.2867664815262014","0.16666666666666666","4","7","false","104","221.25","0","4","0","0.9965456140350878","false","0","104","70026","0.31626074498567336"
"2.79340350877193","0.02450598203267527","0.3579862332311712","0.005217226332764181","252","6","false","581","15.936507936507937","0","252","0","0.9975091617933723","false","0","581","25447610","0.007805708490292669"
"3.088421052631579","0.002819157190001791","0.3237900477164281","0.0319634703196347","73","6","false","7069","23.08219178082192","0","73","0","0.9970994152046784","false","0","7069","2260718","0.021520859277708592"
"2.766035087719298","0.03736968229894866","0.3615283133752791","0.0038875556116935426","378","6","false","6136","12.843915343915343","0","378","0","0.9975471734892788","false","0","6136","49935920","0.006073660107889936"
"3.7153684210526317","5.353487477040201E-6","0.2691523118766999","0.0","2","7","false","18","234.5","0","2","0","0.9962286549707602","false","0","18","19074","0.523542600896861"
"3.232140350877193","0.0036868568916694293","0.30939250510226235","0.011477411477411478","91","6","false","4140","12.0","0","91","0","0.9968998050682261","false","0","4140","4689520","0.02055753940852684"
"3.1138245614035087","0.004817745230034406","0.3211484720093753","0.05777491408934708","97","6","false","485","24.49484536082474","0","97","0","0.9970641325536063","false","0","485","3997978","0.02432248904253349"
"3.866245614035088","1.4169392807001003E-4","0.25864885468472065","0.2777777777777778","9","7","false","19","24.22222222222222","0","9","0","0.9960191033138402","false","0","19","66792","0.12903225806451613"
"3.9548070175438594","1.4708312585318683E-5","0.25285683866846476","0.5714285714285714","7","7","false","365","13.857142857142858","0","7","0","0.9958961013645223","false","0","365","10622","0.20082815734989648"
"3.2437894736842106","0.002738095381343158","0.30828141225337485","0.019933554817275746","43","6","false","3731","15.813953488372093","0","43","0","0.9968836257309942","false","0","3731","1724958","0.030649010341116466"
"4.018526315789473","1.7480827791699135E-5","0.24884744341994974","0.0","4","7","false","4967","13.0","0","4","0","0.9958076023391813","false","0","4967","9190","0.2553191489361702"
"3.6155789473684212","1.7569771417604978E-4","0.27658087807150344","0.08888888888888889","10","7","false","6682","17.6","0","10","0","0.9963672514619882","false","0","6682","97510","0.11096774193548387"
"3.570666666666667","4.5167577604769796E-4","0.28005974607916356","0.16483516483516483","14","7","false","2819","20.5","0","14","0","0.9964296296296297","false","0","2819","233694","0.08446947243627742"
"3.3758596491228072","9.419255484990776E-4","0.2962208456325614","0.036923076923076927","26","6","false","5146","17.26923076923077","0","26","0","0.9967001949317739","false","0","5146","584722","0.04933841668535546"
"3.974315789473684","6.007803419206685E-5","0.25161563724970865","0.5","8","7","false","5358","12.875","0","8","0","0.9958690058479531","false","0","5358","36658","0.17881944444444445"
"3.8433684210526318","5.196283982308526E-5","0.2601884312007011","0.3055555555555556","9","7","false","3325","9.11111111111111","0","9","0","0.9960508771929824","false","0","3325","33512","0.17094017094017094"
"3.4930526315789474","9.298012401031356E-4","0.28628254580520734","0.0761904761904762","15","7","false","559","43.4","0","15","0","0.9965374269005848","false","0","559","676558","0.08352788586251621"
"3.774035087719298","1.0330093892317636E-5","0.2649683897359613","0.09523809523809523","7","7","false","20","23.0","0","7","0","0.9961471734892787","false","0","20","13724","0.18536009445100354"
"3.2204912280701756","8.50675418873779E-4","0.3105116360149917","0.15591836734693879","50","6","false","4482","41.74","0","50","0","0.9969159844054581","false","0","4482","725428","0.04378151260504202"
